year,farm_name,lep_av,cal_av,ref,month
2013,Noo-la,0,0.1,1825,5
2013,Noo-la,0,0.07,1825,6
2013,Noo-la,0,0.03,1825,6
2013,Noo-la,0,0,1825,7
2013,Noo-la,0.05,0.03,1825,7
2013,Noo-la,0.02,0.02,1825,8
2013,Noo-la,0.15,0,1825,9
2013,Noo-la,NA,NA,1825,10
2013,Noo-la,0.57,0.2,1825,11
2013,Noo-la,0.54,0.24,1825,12
2014,Noo-la,1.95,0,1825,1
2014,Noo-la,0.95,0.07,1825,2
2014,Noo-la,0.67,0.17,1825,3
2014,Noo-la,0.13,0,1825,3
2014,Noo-la,0.08,0,1825,4
2014,Noo-la,0.05,0.05,1825,4
2014,Noo-la,0.1,0.03,1825,5
2014,Noo-la,NA,NA,1825,5
2014,Noo-la,NA,NA,1825,6
2014,Noo-la,NA,NA,1825,7
2014,Noo-la,0.05,0,1825,8
2014,Noo-la,0.13,0.02,1825,9
2014,Noo-la,0.17,0.17,1825,10
2014,Noo-la,0.73,1.05,1825,11
2014,Noo-la,0.93,0,1825,12
2015,Noo-la,0.07,0,1825,1
2015,Noo-la,0,0,1825,2
2015,Noo-la,0,0.02,1825,3
2015,Noo-la,0,0.25,1825,3
2015,Noo-la,0,0,1825,4
2015,Noo-la,0.03,0.03,1825,4
2015,Noo-la,0.05,0.08,1825,5
2015,Noo-la,0.15,0,1825,5
2015,Noo-la,0.23,0.67,1825,6
2015,Noo-la,0.23,0.08,1825,6
2015,Noo-la,0.3,0.1,1825,7
2015,Noo-la,0.1,0,1825,8
2015,Noo-la,0.45,0,1825,9
2015,Noo-la,1.28,0.03,1825,10
2015,Noo-la,1.27,0,1825,11
2015,Noo-la,NA,NA,1825,12
2016,Noo-la,NA,NA,1825,1
2016,Noo-la,NA,NA,1825,4
2016,Noo-la,0.04,0,1825,5
2016,Noo-la,0.08,0.08,1825,5
2016,Noo-la,0.05,0.02,1825,6
2016,Noo-la,0.13,0.03,1825,6
2016,Noo-la,0.03,0.08,1825,7
2016,Noo-la,0.03,0.03,1825,8
2016,Noo-la,0.27,0,1825,9
2016,Noo-la,0.3,0,1825,10
2016,Noo-la,0.32,0.37,1825,11
2016,Noo-la,0.65,0,1825,12
2017,Noo-la,1.32,2.56,1825,1
2017,Noo-la,1.08,0,1825,2
2017,Noo-la,0.23,0.03,1825,3
2017,Noo-la,0.17,0,1825,3
2017,Noo-la,0.17,0.05,1825,4
2017,Noo-la,0.1,0.03,1825,4
2017,Noo-la,0.28,0.03,1825,5
2017,Noo-la,0.03,0.17,1825,5
2017,Noo-la,0.05,1.08,1825,6
2017,Noo-la,0.1,0.98,1825,6
2017,Noo-la,0.28,0.25,1825,7
2017,Noo-la,0.5,0.02,1825,8
2017,Noo-la,0.42,0,1825,9
2017,Noo-la,NA,NA,1825,10
2017,Noo-la,NA,NA,1825,11
2017,Noo-la,NA,NA,1825,12
2018,Noo-la,NA,NA,1825,2
2018,Noo-la,NA,NA,1825,3
2018,Noo-la,0.05,0.13,1825,4
2018,Noo-la,0,0,1825,4
2018,Noo-la,0,0.05,1825,4
2018,Noo-la,0.1,0.2,1825,5
2018,Noo-la,0.02,0,1825,5
2018,Noo-la,0,0.08,1825,5
2018,Noo-la,0,0,1825,6
2018,Noo-la,0,0,1825,6
2018,Noo-la,0.05,0.07,1825,6
2018,Noo-la,0.05,0,1825,6
2018,Noo-la,0.03,0,1825,6
2018,Noo-la,0.03,0,1825,7
2018,Noo-la,0,0,1825,8
2018,Noo-la,0,0,1825,9
2018,Noo-la,0.02,0,1825,9
2018,Noo-la,0.05,0,1825,10
2018,Noo-la,0.02,0.07,1825,11
2018,Noo-la,0.03,0.73,1825,12
2019,Noo-la,0.07,0.75,1825,1
2019,Noo-la,0.1,3.63,1825,1
2019,Noo-la,0.08,0.33,1825,2
2019,Noo-la,0.13,1.75,1825,3
2019,Noo-la,0.25,3.25,1825,3
2019,Noo-la,0.78,1.38,1825,4
2019,Noo-la,0.83,0.42,1825,4
2019,Noo-la,1.38,0.97,1825,5
2019,Noo-la,0.51,0.03,1825,5
2019,Noo-la,0.23,0,1825,5
2019,Noo-la,0.13,0.02,1825,6
2019,Noo-la,0.15,0,1825,6
2019,Noo-la,0.07,0.02,1825,7
2019,Noo-la,0.2,0,1825,8
2019,Noo-la,0.13,0,1825,9
2019,Noo-la,NA,NA,1825,10
2019,Noo-la,NA,NA,1825,11
2019,Noo-la,NA,NA,1825,12
2020,Noo-la,NA,NA,1825,2
2020,Noo-la,0,0,1825,3
2020,Noo-la,NA,NA,1825,3
2020,Noo-la,0,0.32,1825,4
2020,Noo-la,0,0.03,1825,4
2020,Noo-la,0,0.05,1825,4
2020,Noo-la,0.1,0.13,1825,4
2020,Noo-la,0.12,0.05,1825,5
2020,Noo-la,0.05,0.18,1825,5
2020,Noo-la,0.02,0.02,1825,5
2020,Noo-la,0,0.17,1825,5
2020,Noo-la,0.18,0.03,1825,6
2020,Noo-la,0,0.25,1825,6
2020,Noo-la,0.1,0.07,1825,6
2020,Noo-la,0.02,0.17,1825,6
2020,Noo-la,0.02,0.07,1825,7
2020,Noo-la,0,0,1825,8
2020,Noo-la,0.03,0,1825,9
2020,Noo-la,0.1,0.08,1825,10
2020,Noo-la,0.13,1.67,1825,11
2020,Noo-la,0.25,1.55,1825,12
2021,Noo-la,0.2,1.87,1825,1
2021,Noo-la,0.51,2.42,1825,2
2021,Noo-la,NA,NA,1825,2
2021,Noo-la,0.43,0.08,1825,3
2021,Noo-la,0.4,0.07,1825,3
2021,Noo-la,0.27,0.15,1825,3
2021,Noo-la,0.43,0.03,1825,3
2021,Noo-la,0.35,0.02,1825,4
2021,Noo-la,0.55,0.05,1825,4
2021,Noo-la,0.37,0,1825,4
2021,Noo-la,0.52,0.06,1825,4
2021,Noo-la,0.52,0.03,1825,4
2021,Noo-la,0.04,0.03,1825,4
2021,Noo-la,0.03,0,1825,5
2021,Noo-la,0.15,0.03,1825,5
2021,Noo-la,0.4,0.22,1825,5
2021,Noo-la,0.86,0.23,1825,5
2021,Noo-la,0.53,0.2,1825,6
2021,Noo-la,1.13,0.61,1825,6
2021,Noo-la,0.07,0.07,1825,6
2021,Noo-la,0.12,0.1,1825,7
2021,Noo-la,1.18,0,1825,7
2021,Noo-la,2.08,0,1825,8
2021,Noo-la,1.83,0.02,1825,9
2021,Noo-la,3.23,0.09,1825,9
2021,Noo-la,0.06,0.01,1825,9
2021,Noo-la,NA,NA,1825,10
2021,Noo-la,NA,NA,1825,11
2012,Okisollo,NA,NA,211,1
2012,Okisollo,NA,NA,211,2
2012,Okisollo,0.37,0.05,211,3
2012,Okisollo,0.32,0.1,211,3
2012,Okisollo,1.37,0.02,211,4
2012,Okisollo,2.22,0.28,211,4
2012,Okisollo,0.81,0.06,211,5
2012,Okisollo,NA,NA,211,5
2012,Okisollo,NA,NA,211,6
2012,Okisollo,0.37,0.03,211,7
2012,Okisollo,0.18,0.2,211,8
2012,Okisollo,0.85,0.08,211,9
2012,Okisollo,1.3,1.05,211,10
2012,Okisollo,2.57,0.23,211,11
2012,Okisollo,2.02,0.2,211,12
2012,Okisollo,2.08,0.07,211,12
2013,Okisollo,5.53,0.47,211,1
2013,Okisollo,2.6,0.08,211,1
2013,Okisollo,1.33,0.05,211,2
2013,Okisollo,0.62,0,211,2
2013,Okisollo,0.37,0,211,3
2013,Okisollo,NA,NA,211,3
2013,Okisollo,NA,NA,211,4
2013,Okisollo,NA,NA,211,5
2013,Okisollo,NA,NA,211,11
2013,Okisollo,0.22,0,211,12
2014,Okisollo,0.3,0,211,1
2014,Okisollo,0.07,0,211,1
2014,Okisollo,0,0,211,2
2014,Okisollo,0,0,211,3
2014,Okisollo,0,0,211,3
2014,Okisollo,0,0,211,4
2014,Okisollo,0,0.03,211,4
2014,Okisollo,0.02,0.07,211,5
2014,Okisollo,0.02,0,211,5
2014,Okisollo,0,0.5,211,6
2014,Okisollo,0.03,1.18,211,6
2014,Okisollo,0.28,4.87,211,7
2014,Okisollo,1.48,5.2,211,7
2014,Okisollo,1.23,3.38,211,7
2014,Okisollo,0.52,0.08,211,8
2014,Okisollo,0.12,0.1,211,9
2014,Okisollo,0.27,0.03,211,9
2014,Okisollo,0.02,0.02,211,10
2014,Okisollo,0.28,2.12,211,11
2014,Okisollo,1.92,2.07,211,12
2015,Okisollo,0.6,0,211,1
2015,Okisollo,0.35,0.47,211,2
2015,Okisollo,0.15,0.1,211,2
2015,Okisollo,0.2,0.02,211,3
2015,Okisollo,0.13,0,211,3
2015,Okisollo,NA,NA,211,4
2015,Okisollo,NA,NA,211,5
2015,Okisollo,0.25,0.9,211,9
2015,Okisollo,0.08,1.1,211,10
2015,Okisollo,0.08,0.4,211,11
2015,Okisollo,0.03,0.03,211,11
2015,Okisollo,0.05,0,211,12
2016,Okisollo,0.07,0.27,211,1
2016,Okisollo,0.08,0.53,211,2
2016,Okisollo,0.18,0.23,211,2
2016,Okisollo,0.17,0.75,211,3
2016,Okisollo,0.37,1.45,211,3
2016,Okisollo,1.2,1.8,211,4
2016,Okisollo,1.65,1.3,211,4
2016,Okisollo,1.45,0.73,211,5
2016,Okisollo,0.73,0.05,211,5
2016,Okisollo,0.35,0,211,6
2016,Okisollo,0.13,0,211,6
2016,Okisollo,0.07,0,211,6
2016,Okisollo,0.13,0.1,211,7
2016,Okisollo,0.12,0.1,211,8
2016,Okisollo,0.08,0.17,211,8
2016,Okisollo,0.1,0.13,211,9
2016,Okisollo,0.17,0.2,211,9
2016,Okisollo,0.42,0.1,211,10
2016,Okisollo,0.37,0.08,211,10
2016,Okisollo,1.42,0.75,211,11
2016,Okisollo,1.15,0.45,211,11
2016,Okisollo,1.8,0.08,211,11
2016,Okisollo,NA,NA,211,12
2017,Okisollo,NA,NA,211,1
2017,Okisollo,0,1.17,211,8
2017,Okisollo,0,0.35,211,9
2017,Okisollo,0.23,0.65,211,9
2017,Okisollo,0.48,0.13,211,10
2017,Okisollo,2.02,2.28,211,10
2017,Okisollo,0.4,0.4,211,10
2017,Okisollo,1.8,4.75,211,10
2017,Okisollo,3.38,4.5,211,11
2017,Okisollo,1.88,1.53,211,11
2017,Okisollo,2.6,4.07,211,11
2017,Okisollo,1.73,1.4,211,11
2017,Okisollo,1.3,0.03,211,12
2017,Okisollo,0.78,0,211,12
2017,Okisollo,0.45,0.05,211,12
2017,Okisollo,0.08,0.03,211,12
2018,Okisollo,0.13,0,211,1
2018,Okisollo,0.05,0,211,1
2018,Okisollo,0,0.03,211,1
2018,Okisollo,0,0,211,1
2018,Okisollo,0.08,0.05,211,1
2018,Okisollo,0.07,0.07,211,2
2018,Okisollo,0,0,211,2
2018,Okisollo,0,0,211,2
2018,Okisollo,0.05,0.43,211,3
2018,Okisollo,0.07,0.3,211,3
2018,Okisollo,0.03,0.25,211,3
2018,Okisollo,0.02,0.28,211,3
2018,Okisollo,0.13,0.23,211,4
2018,Okisollo,0.07,0.27,211,4
2018,Okisollo,0.23,0.15,211,4
2018,Okisollo,0.33,0.37,211,4
2018,Okisollo,0.1,0.5,211,5
2018,Okisollo,0.2,2.84,211,5
2018,Okisollo,0.15,1.1,211,5
2018,Okisollo,0.22,0.85,211,5
2018,Okisollo,0.23,1.6,211,6
2018,Okisollo,0.2,2.53,211,6
2018,Okisollo,0.18,0.93,211,6
2018,Okisollo,0.78,1.33,211,6
2018,Okisollo,0.7,0.63,211,7
2018,Okisollo,0.47,6.6,211,7
2018,Okisollo,0.65,3.83,211,7
2018,Okisollo,0.48,5.87,211,7
2018,Okisollo,0.65,1.5,211,7
2018,Okisollo,0.6,5.38,211,8
2018,Okisollo,0.47,4.2,211,8
2018,Okisollo,1.5,1.63,211,8
2018,Okisollo,0.43,3.05,211,8
2018,Okisollo,0.17,0.07,211,9
2018,Okisollo,0.05,0.08,211,9
2018,Okisollo,0.07,0.02,211,10
2018,Okisollo,0.13,0,211,10
2018,Okisollo,0.03,0,211,10
2018,Okisollo,0.1,0,211,10
2018,Okisollo,0.08,0.05,211,10
2018,Okisollo,0.1,0,211,11
2018,Okisollo,0.03,0.05,211,11
2018,Okisollo,0.08,0,211,11
2018,Okisollo,0.05,0,211,11
2018,Okisollo,NA,NA,211,12
2019,Okisollo,NA,NA,211,1
2019,Okisollo,NA,NA,211,6
2019,Okisollo,0,0.63,211,7
2019,Okisollo,0.32,2.32,211,7
2019,Okisollo,0.25,0,211,8
2019,Okisollo,0.27,3.38,211,8
2019,Okisollo,0.32,4.98,211,8
2019,Okisollo,0.23,2.05,211,8
2019,Okisollo,0.98,2.62,211,9
2019,Okisollo,0.43,2.2,211,9
2019,Okisollo,1.5,2.17,211,9
2019,Okisollo,2.05,1.1,211,9
2019,Okisollo,1.35,1.97,211,10
2019,Okisollo,2.98,1.35,211,10
2019,Okisollo,3.57,0.83,211,10
2019,Okisollo,1.13,0.15,211,10
2019,Okisollo,0.2,0.1,211,11
2019,Okisollo,0.52,0.38,211,11
2019,Okisollo,1.05,0.63,211,11
2019,Okisollo,0.62,0.28,211,11
2019,Okisollo,1.93,1.45,211,12
2019,Okisollo,2.82,1.05,211,12
2019,Okisollo,2.53,0.38,211,12
2019,Okisollo,2.88,0.63,211,12
2020,Okisollo,0.75,0.08,211,1
2020,Okisollo,0.68,0,211,2
2020,Okisollo,0.33,0,211,2
2020,Okisollo,0.67,0,211,2
2020,Okisollo,0.5,0,211,2
2020,Okisollo,0.28,0,211,2
2020,Okisollo,0.1,0,211,3
2020,Okisollo,0.17,0,211,3
2020,Okisollo,0.13,0,211,3
2020,Okisollo,0.2,0,211,3
2020,Okisollo,0.2,0.03,211,3
2020,Okisollo,0.22,0,211,4
2020,Okisollo,0.23,0,211,4
2020,Okisollo,0.28,0.08,211,4
2020,Okisollo,0.2,0.03,211,4
2020,Okisollo,0.37,0,211,5
2020,Okisollo,0.48,0.02,211,5
2020,Okisollo,0.28,0.08,211,5
2020,Okisollo,0.53,0.42,211,5
2020,Okisollo,1.25,0.25,211,6
2020,Okisollo,0.85,0.75,211,6
2020,Okisollo,1,0.57,211,6
2020,Okisollo,2.83,1.48,211,6
2020,Okisollo,1.98,0.43,211,6
2020,Okisollo,3.02,3.83,211,7
2020,Okisollo,NA,NA,211,8
2020,Okisollo,NA,NA,211,9
2011,Phillips Arm,0.05,0,78,1
2011,Phillips Arm,0.1,0,78,2
2011,Phillips Arm,0.15,0,78,3
2011,Phillips Arm,0.1,0,78,3
2011,Phillips Arm,0.22,0,78,4
2011,Phillips Arm,0.17,0.05,78,4
2011,Phillips Arm,NA,NA,78,5
2011,Phillips Arm,NA,NA,78,6
2011,Phillips Arm,NA,NA,78,12
2012,Phillips Arm,NA,NA,78,1
2012,Phillips Arm,0,0.05,78,2
2012,Phillips Arm,0.1,0.25,78,3
2012,Phillips Arm,0.02,0,78,3
2012,Phillips Arm,0.02,0.5,78,4
2012,Phillips Arm,0.4,3.7,78,4
2012,Phillips Arm,0.37,2.45,78,5
2012,Phillips Arm,NA,NA,78,5
2012,Phillips Arm,NA,NA,78,6
2012,Phillips Arm,0.58,0.02,78,7
2012,Phillips Arm,NA,NA,78,8
2012,Phillips Arm,1.3,0.03,78,9
2012,Phillips Arm,1.32,0.05,78,10
2012,Phillips Arm,1.55,0.48,78,11
2012,Phillips Arm,2.67,0,78,12
2013,Phillips Arm,1.28,0,78,1
2013,Phillips Arm,0.22,0.03,78,2
2013,Phillips Arm,0.28,0.3,78,3
2013,Phillips Arm,0.08,0,78,3
2013,Phillips Arm,0.1,0.1,78,3
2013,Phillips Arm,0.07,0,78,4
2013,Phillips Arm,0.07,0.03,78,4
2013,Phillips Arm,0.02,0,78,5
2013,Phillips Arm,0,0.17,78,5
2013,Phillips Arm,NA,NA,78,6
2013,Phillips Arm,NA,NA,78,7
2014,Phillips Arm,NA,NA,78,7
2014,Phillips Arm,0.15,0.1,78,8
2014,Phillips Arm,0.57,0.98,78,8
2014,Phillips Arm,2.88,0.73,78,9
2014,Phillips Arm,3.33,0,78,10
2014,Phillips Arm,2.8,0.17,78,10
2014,Phillips Arm,4.17,1.08,78,11
2014,Phillips Arm,4.65,0.78,78,12
2014,Phillips Arm,6.75,0.2,78,12
2015,Phillips Arm,0.97,0,78,1
2015,Phillips Arm,0.12,0,78,2
2015,Phillips Arm,0.02,0,78,3
2015,Phillips Arm,0.02,0.02,78,3
2015,Phillips Arm,0.02,0,78,4
2015,Phillips Arm,0.03,0.38,78,4
2015,Phillips Arm,0.3,0.22,78,5
2015,Phillips Arm,NA,NA,78,5
2015,Phillips Arm,0.43,0.13,78,6
2015,Phillips Arm,0.22,0.13,78,6
2015,Phillips Arm,NA,NA,78,7
2015,Phillips Arm,NA,NA,78,8
2015,Phillips Arm,NA,NA,78,9
2016,Phillips Arm,NA,NA,78,5
2016,Phillips Arm,0.13,0.28,78,6
2016,Phillips Arm,0.12,0.02,78,6
2016,Phillips Arm,0.13,0.23,78,7
2016,Phillips Arm,0.02,0.48,78,7
2016,Phillips Arm,0.17,0.32,78,8
2016,Phillips Arm,0.33,0.35,78,8
2016,Phillips Arm,0.12,0.02,78,9
2016,Phillips Arm,0.27,0.33,78,9
2016,Phillips Arm,0.18,0.18,78,10
2016,Phillips Arm,0.68,0.35,78,10
2016,Phillips Arm,0.6,0.55,78,11
2016,Phillips Arm,0.88,0.32,78,11
2016,Phillips Arm,2.28,0.72,78,11
2016,Phillips Arm,0.95,0,78,12
2017,Phillips Arm,0.32,0,78,1
2017,Phillips Arm,0.03,0,78,1
2017,Phillips Arm,0.58,0.05,78,2
2017,Phillips Arm,0.73,0.02,78,2
2017,Phillips Arm,0.08,0.05,78,2
2017,Phillips Arm,0.18,0,78,2
2017,Phillips Arm,0.03,0,78,3
2017,Phillips Arm,0.07,0.05,78,3
2017,Phillips Arm,0.4,0.03,78,3
2017,Phillips Arm,0.2,0.02,78,3
2017,Phillips Arm,0.18,0.12,78,4
2017,Phillips Arm,0,0.23,78,4
2017,Phillips Arm,0.05,0.2,78,4
2017,Phillips Arm,0,0.3,78,5
2017,Phillips Arm,0.22,0.2,78,5
2017,Phillips Arm,0.03,0.32,78,5
2017,Phillips Arm,0.35,0.3,78,5
2017,Phillips Arm,NA,NA,78,6
2017,Phillips Arm,NA,NA,78,7
2017,Phillips Arm,NA,NA,78,8
2018,Phillips Arm,NA,NA,78,5
2018,Phillips Arm,0,0,78,6
2018,Phillips Arm,0,0.15,78,6
2018,Phillips Arm,0,0.03,78,6
2018,Phillips Arm,0.03,0.7,78,7
2018,Phillips Arm,0.17,1.62,78,7
2018,Phillips Arm,0.08,2.4,78,7
2018,Phillips Arm,0.08,1,78,7
2018,Phillips Arm,0.15,1.9,78,8
2018,Phillips Arm,0.18,1.03,78,8
2018,Phillips Arm,0.18,1.5,78,8
2018,Phillips Arm,0.15,0.85,78,8
2018,Phillips Arm,0.2,2.45,78,8
2018,Phillips Arm,0.13,2.24,78,8
2018,Phillips Arm,1.03,0.75,78,9
2018,Phillips Arm,0.25,0.8,78,9
2018,Phillips Arm,0.28,0.65,78,9
2018,Phillips Arm,0.17,0.68,78,9
2018,Phillips Arm,0.23,1.9,78,10
2018,Phillips Arm,0.13,0.37,78,10
2018,Phillips Arm,0.35,0.2,78,10
2018,Phillips Arm,0.32,0.33,78,10
2018,Phillips Arm,0.35,1.1,78,10
2018,Phillips Arm,0.45,0.37,78,11
2018,Phillips Arm,0.48,0.43,78,11
2018,Phillips Arm,0.45,0.07,78,11
2018,Phillips Arm,0.83,0.05,78,12
2018,Phillips Arm,0.85,0.23,78,12
2018,Phillips Arm,1.05,0.28,78,12
2018,Phillips Arm,0.88,0.98,78,12
2018,Phillips Arm,1.17,0.13,78,12
2019,Phillips Arm,0.98,0.8,78,1
2019,Phillips Arm,1.22,0.55,78,1
2019,Phillips Arm,1.37,1.33,78,1
2019,Phillips Arm,1.25,0.4,78,1
2019,Phillips Arm,1.08,0,78,2
2019,Phillips Arm,0.42,0.02,78,2
2019,Phillips Arm,0.53,0,78,2
2019,Phillips Arm,0.12,0,78,2
2019,Phillips Arm,0.15,0,78,3
2019,Phillips Arm,0.05,0,78,3
2019,Phillips Arm,0.08,0.05,78,3
2019,Phillips Arm,0.13,0.02,78,3
2019,Phillips Arm,0.08,0.08,78,4
2019,Phillips Arm,0.12,0.05,78,4
2019,Phillips Arm,0.08,0.05,78,4
2019,Phillips Arm,0.08,0.03,78,4
2019,Phillips Arm,0.05,0.07,78,5
2019,Phillips Arm,0.05,0.08,78,5
2019,Phillips Arm,0.05,0.02,78,5
2019,Phillips Arm,0.03,0.05,78,5
2019,Phillips Arm,0.03,0.05,78,5
2019,Phillips Arm,0.13,0.13,78,6
2019,Phillips Arm,0.03,0.18,78,6
2019,Phillips Arm,0.07,0,78,6
2019,Phillips Arm,0.13,0.13,78,7
2019,Phillips Arm,0.18,0.22,78,7
2019,Phillips Arm,NA,NA,78,8
2019,Phillips Arm,NA,NA,78,11
2019,Phillips Arm,0.13,0.37,78,12
2019,Phillips Arm,0.23,0.18,78,12
2019,Phillips Arm,0.2,0.6,78,12
2019,Phillips Arm,0.1,0.58,78,12
2020,Phillips Arm,0.3,2.08,78,1
2020,Phillips Arm,0.58,1.83,78,1
2020,Phillips Arm,0.4,8.68,78,1
2020,Phillips Arm,0.38,1.05,78,1
2020,Phillips Arm,0.57,10.05,78,2
2020,Phillips Arm,0.87,5.67,78,2
2020,Phillips Arm,0.55,10.23,78,2
2020,Phillips Arm,0.53,2.43,78,2
2020,Phillips Arm,0.48,0.25,78,3
2020,Phillips Arm,0.35,0.05,78,3
2020,Phillips Arm,0.17,0.03,78,3
2020,Phillips Arm,0.33,0.03,78,3
2020,Phillips Arm,0.25,0.15,78,4
2020,Phillips Arm,0.1,0.03,78,4
2020,Phillips Arm,0.18,0.02,78,4
2020,Phillips Arm,0.15,0,78,4
2020,Phillips Arm,0.08,0,78,4
2020,Phillips Arm,0.1,0.03,78,5
2020,Phillips Arm,0.1,0.02,78,5
2020,Phillips Arm,0.13,0,78,5
2020,Phillips Arm,0.15,0.02,78,5
2020,Phillips Arm,0.15,0.03,78,6
2020,Phillips Arm,0.17,0.02,78,6
2020,Phillips Arm,0.25,0.15,78,6
2020,Phillips Arm,0.15,0,78,6
2020,Phillips Arm,0.12,0.02,78,7
2020,Phillips Arm,0.28,0.28,78,7
2020,Phillips Arm,0.27,0.27,78,7
2020,Phillips Arm,0.4,0.03,78,7
2020,Phillips Arm,0.37,0.65,78,7
2020,Phillips Arm,0.78,0.55,78,8
2020,Phillips Arm,0.53,1.08,78,8
2020,Phillips Arm,0.8,1.6,78,8
2020,Phillips Arm,0.65,0.6,78,8
2020,Phillips Arm,2,1.16,78,9
2020,Phillips Arm,1.78,0.73,78,9
2020,Phillips Arm,1.72,1.89,78,9
2020,Phillips Arm,2.32,1.12,78,9
2020,Phillips Arm,3.58,0.87,78,9
2020,Phillips Arm,3.5,0.55,78,10
2020,Phillips Arm,3.78,0.28,78,10
2020,Phillips Arm,4.03,0.48,78,10
2020,Phillips Arm,3.45,0.85,78,10
2020,Phillips Arm,4.93,1.07,78,11
2020,Phillips Arm,3.57,0,78,11
2020,Phillips Arm,2.61,0.06,78,11
2020,Phillips Arm,3.05,0,78,12
2020,Phillips Arm,2.18,0.01,78,12
2020,Phillips Arm,2.12,0.13,78,12
2020,Phillips Arm,2.03,0,78,12
2021,Phillips Arm,1.83,0,78,1
2021,Phillips Arm,2.55,0,78,1
2021,Phillips Arm,2.15,0,78,1
2021,Phillips Arm,1.77,0,78,1
2021,Phillips Arm,1.67,0,78,2
2021,Phillips Arm,NA,NA,78,2
2021,Phillips Arm,NA,NA,78,3
2013,Plover Point,NA,NA,6668,2
2013,Plover Point,0,0.1,6668,3
2013,Plover Point,NA,NA,6668,3
2013,Plover Point,0,0.08,6668,4
2013,Plover Point,0,0.08,6668,4
2013,Plover Point,0.03,0,6668,5
2013,Plover Point,0.15,0.02,6668,5
2013,Plover Point,0.08,0.15,6668,6
2013,Plover Point,0.37,0.13,6668,6
2013,Plover Point,0.08,0.27,6668,7
2013,Plover Point,0.1,1.57,6668,8
2013,Plover Point,0.33,11.57,6668,8
2013,Plover Point,0.2,3.92,6668,9
2013,Plover Point,0.1,1.97,6668,9
2013,Plover Point,0.15,0.22,6668,10
2013,Plover Point,0.23,0.17,6668,10
2013,Plover Point,0.17,0.18,6668,11
2013,Plover Point,0.18,0.02,6668,11
2013,Plover Point,0.35,0.03,6668,12
2013,Plover Point,0.2,0.02,6668,12
2014,Plover Point,0.17,0.2,6668,1
2014,Plover Point,0.07,0.13,6668,1
2014,Plover Point,0.07,0.38,6668,2
2014,Plover Point,0.23,0.1,6668,2
2014,Plover Point,0.1,0.55,6668,3
2014,Plover Point,0.07,0.55,6668,3
2014,Plover Point,0.32,0.7,6668,4
2014,Plover Point,0.3,0.2,6668,4
2014,Plover Point,0.75,0.37,6668,5
2014,Plover Point,0.97,1.08,6668,5
2014,Plover Point,0.82,1.35,6668,6
2014,Plover Point,0.53,0.37,6668,6
2014,Plover Point,0.8,0.32,6668,7
2014,Plover Point,0.25,0.17,6668,7
2014,Plover Point,0.12,0.23,6668,8
2014,Plover Point,0.08,0.15,6668,8
2014,Plover Point,0.18,0,6668,9
2014,Plover Point,0.03,0.02,6668,9
2014,Plover Point,0.02,0,6668,10
2014,Plover Point,0.02,0,6668,10
2014,Plover Point,NA,NA,6668,11
2014,Plover Point,NA,NA,6668,12
2015,Plover Point,NA,NA,6668,3
2015,Plover Point,NA,NA,6668,4
2015,Plover Point,0.03,0.2,6668,5
2015,Plover Point,0.35,0.15,6668,5
2015,Plover Point,2.03,0.2,6668,6
2015,Plover Point,NA,NA,6668,6
2015,Plover Point,0.4,0.68,6668,7
2015,Plover Point,0.08,0.07,6668,8
2015,Plover Point,0.22,0.18,6668,8
2015,Plover Point,3.12,5.4,6668,9
2015,Plover Point,0.22,0,6668,10
2015,Plover Point,0.05,0.02,6668,11
2015,Plover Point,0.05,0.02,6668,11
2015,Plover Point,0.22,0.03,6668,12
2015,Plover Point,0.25,0.07,6668,12
2016,Plover Point,1.13,0.08,6668,1
2016,Plover Point,2.43,0.1,6668,1
2016,Plover Point,2.77,0.13,6668,2
2016,Plover Point,1.73,0.03,6668,3
2016,Plover Point,1,0.27,6668,3
2016,Plover Point,0.33,0.05,6668,4
2016,Plover Point,0.24,0.04,6668,4
2016,Plover Point,0.44,0.02,6668,5
2016,Plover Point,0.24,0.01,6668,5
2016,Plover Point,0.5,0.01,6668,6
2016,Plover Point,0.54,0.11,6668,6
2016,Plover Point,0.49,0.25,6668,7
2016,Plover Point,0.33,0.06,6668,8
2016,Plover Point,1.67,0.06,6668,8
2016,Plover Point,0.67,0.16,6668,9
2016,Plover Point,0.99,0.11,6668,9
2016,Plover Point,NA,NA,6668,10
2016,Plover Point,NA,NA,6668,11
2017,Plover Point,NA,NA,6668,11
2017,Plover Point,NA,NA,6668,12
2018,Plover Point,NA,NA,6668,1
2018,Plover Point,0.16,0,6668,2
2018,Plover Point,0.12,0.02,6668,2
2018,Plover Point,0.22,0,6668,3
2018,Plover Point,0.31,0.18,6668,3
2018,Plover Point,0.4,0.18,6668,3
2018,Plover Point,0.43,0.18,6668,4
2018,Plover Point,0.91,0.15,6668,4
2018,Plover Point,1.66,0.31,6668,5
2018,Plover Point,NA,NA,6668,5
2018,Plover Point,1.05,0.11,6668,6
2018,Plover Point,0.29,0.28,6668,6
2018,Plover Point,1.03,2.41,6668,7
2018,Plover Point,2.23,2.71,6668,7
2018,Plover Point,2.88,4.28,6668,8
2018,Plover Point,5.39,4.59,6668,8
2018,Plover Point,4.48,0.59,6668,9
2018,Plover Point,3.12,0,6668,10
2018,Plover Point,2.98,0,6668,10
